timestamp,frame_index,status,neck_ratio,torso_y,centroid_x,shoulder_width
2025-11-28T04:21:37.193090,29,Uncalibrated,0.7546319750993569,0.9469107687473297,0.499436895052592,0.3747373069684866
2025-11-28T04:21:37.293036,30,Uncalibrated,0.756404132230117,0.946673572063446,0.4990827143192291,0.3738171908452217
2025-11-28T04:21:37.393658,31,Uncalibrated,0.7585872071504607,0.9467335641384125,0.49881768226623535,0.37359393174775096
2025-11-28T04:21:37.493992,32,Uncalibrated,0.7584008212363021,0.9458680152893066,0.4984775185585022,0.3725075982590158
2025-11-28T04:21:37.592517,33,Uncalibrated,0.7548538125541675,0.9455020725727081,0.49825411041577655,0.3734121370209216
2025-11-28T04:21:37.693516,34,Uncalibrated,0.7547911910330737,0.9457175135612488,0.4980330566565196,0.3730538141051611
2025-11-28T04:21:37.792454,35,Uncalibrated,0.7526669491789071,0.9456823170185089,0.4979864756266276,0.3731421313547809
2025-11-28T04:21:37.894023,36,Uncalibrated,0.7506889682917369,0.945681631565094,0.49800390005111694,0.37313378424968285
2025-11-28T04:21:37.992340,37,Uncalibrated,0.7492856452735375,0.9455406069755554,0.4978450934092204,0.3732032127339567
2025-11-28T04:21:38.093000,38,Uncalibrated,0.7478651298606468,0.9452398419380188,0.4970886707305908,0.3734137512933851
2025-11-28T04:21:38.193391,39,Uncalibrated,0.7470886916930108,0.9454709589481354,0.4967853327592214,0.3739567713113867
2025-11-28T04:21:38.292093,40,Uncalibrated,0.7443010920146838,0.9456029832363129,0.49661476413408917,0.3746779285325366
2025-11-28T04:21:38.393574,41,Uncalibrated,0.7448880058508612,0.9460517764091492,0.4963773787021637,0.37505161540971366
2025-11-28T04:21:38.490545,42,Uncalibrated,0.7450770039212398,0.9469200372695923,0.4964929521083832,0.37677759585037746
2025-11-28T04:21:38.592340,43,Uncalibrated,0.7442680391944837,0.9471594989299774,0.4969110091527303,0.37744101650358475
2025-11-28T04:21:38.691464,44,Uncalibrated,0.7409550962534321,0.9469771087169647,0.497014840443929,0.3773121873190628
2025-11-28T04:21:38.792560,45,Uncalibrated,0.7329469543609615,0.9468057453632355,0.49733545382817584,0.3763272524085621
2025-11-28T04:21:38.893148,46,Uncalibrated,0.7315384182490465,0.9473510086536407,0.4968028664588928,0.37633267951437943
2025-11-28T04:21:38.991598,47,Uncalibrated,0.726132904323747,0.9464380443096161,0.4960973759492238,0.37618871916047064
2025-11-28T04:21:39.093022,48,Uncalibrated,0.7226144683889235,0.946703165769577,0.49595820903778076,0.3765282056198189
2025-11-28T04:21:39.191384,49,Uncalibrated,0.7209680118923025,0.9462733566761017,0.4959057768185933,0.37536569934579483
2025-11-28T04:21:39.292237,50,Uncalibrated,0.7166311480174621,0.9450092315673828,0.49580297867457074,0.37512530058058063
2025-11-28T04:21:39.392933,51,Uncalibrated,0.7128502906111711,0.9451016783714294,0.4962121645609538,0.3751039724997949
2025-11-28T04:21:39.492940,52,Uncalibrated,0.7114531670873958,0.9451420605182648,0.497220516204834,0.37564787561170393
2025-11-28T04:21:39.592567,53,Uncalibrated,0.7160170373643885,0.9444567561149597,0.49809632698694867,0.3730905248752192
2025-11-28T04:21:39.692531,54,Uncalibrated,0.7224671606929405,0.9443985521793365,0.4984605113665263,0.3721608444169892
2025-11-28T04:21:39.792234,55,Uncalibrated,0.724963285424411,0.9435547590255737,0.49927037954330444,0.36986043485605724
2025-11-28T04:21:39.892111,56,Uncalibrated,0.7239762638933536,0.9429780542850494,0.4992102285226186,0.3696986742104959
2025-11-28T04:21:39.991643,57,Uncalibrated,0.7226302410682506,0.9430096447467804,0.49986526370048523,0.3704040903537443
2025-11-28T04:21:40.091445,58,Uncalibrated,0.722141989031291,0.9429581463336945,0.5003050565719604,0.3705233426136032
2025-11-28T04:21:40.191802,59,Uncalibrated,0.7262326863921555,0.9426808059215546,0.5009351571400961,0.36924086207423334
2025-11-28T04:21:40.293056,60,Uncalibrated,0.7281275989578165,0.9424258172512054,0.5010373592376709,0.3686254429558073
2025-11-28T04:21:40.391563,61,Uncalibrated,0.7291998453169798,0.9421615600585938,0.5011764268080393,0.3681687285254908
2025-11-28T04:21:40.492589,62,Uncalibrated,0.7314327025376497,0.9417830109596252,0.5011311868826548,0.368040221397507
2025-11-28T04:21:40.591837,63,Uncalibrated,0.7365426609060431,0.9413577616214752,0.5004976888497671,0.3672401812520553
2025-11-28T04:21:40.693532,64,Uncalibrated,0.7389179807926114,0.9410063028335571,0.5004305442174276,0.3671315492192937
